ID1_G,ID2_G,ID_T_G,ID_R_G,RESULT_G,DATE_G
72,678,8884,10,6-7(4) 6-1 6-4,2012-01-13 00:00:00
9153,1569,8885,2,6-4 6-2,2012-01-13 00:00:00
3992,763,8885,2,6-3 1-6 6-4,2012-01-13 00:00:00
5127,10995,8885,2,6-2 6-0,2012-01-13 00:00:00
6277,7042,8885,2,6-3 6-3,2012-01-13 00:00:00
8146,9094,8885,2,7-6(7) 6-4,2012-01-13 00:00:00
13429,6501,8885,2,6-4 6-2,2012-01-13 00:00:00
1264,47,8885,2,7-6(4) 0-6 8-6,2012-01-13 00:00:00
11923,3316,8885,2,6-4 7-6(4),2012-01-13 00:00:00
3833,5058,8885,2,6-4 3-6 12-10,2012-01-13 00:00:00
970,714,8885,2,6-2 7-5,2012-01-13 00:00:00
10402,11226,8885,2,6-4 7-5,2012-01-13 00:00:00
717,11438,8885,2,6-7(8) 6-3 6-1,2012-01-13 00:00:00
1837,9833,8885,2,6-7(3) 6-3 6-1,2012-01-13 00:00:00
2179,5965,8885,2,6-7(3) 6-3 6-4,2012-01-13 00:00:00
5136,3570,8885,2,2-6 6-3 6-2,2012-01-13 00:00:00
650,4009,8883,10,6-4 6-4,2012-01-13 00:00:00
25119,25118,8883,10,6-3 7-6(4),2012-01-13 00:00:00
673,672,8884,10,6-3 6-4,2012-01-13 00:00:00
23067,17157,8884,10,7-6(3) 5-7 10-7,2012-01-13 00:00:00
9584,4149,8885,2,6-2 6-1,2012-01-13 00:00:00
7970,12851,8885,2,4-6 7-5 6-4,2012-01-13 00:00:00
649,6276,8885,2,6-3 6-3,2012-01-13 00:00:00
6820,4965,8885,2,6-3 6-2,2012-01-13 00:00:00
4236,10828,8885,2,6-4 6-4,2012-01-13 00:00:00
6080,1162,8885,2,7-6(6) 6-3,2012-01-13 00:00:00
7772,2214,8885,2,6-3 1-6 6-3,2012-01-13 00:00:00
6831,1088,8885,2,6-4 7-5,2012-01-13 00:00:00
779,1003,8885,2,6-7(4) 6-3 6-1,2012-01-13 00:00:00
7826,7456,8885,2,6-7(1) 7-5 6-4,2012-01-13 00:00:00
5103,4078,8885,2,6-2 6-2,2012-01-13 00:00:00
7393,3676,8885,2,6-4 6-4,2012-01-13 00:00:00
8806,89,8990,11,6-3 6-3,2012-01-13 00:00:00
553,520,8990,10,6-2 4-6 6-1,2012-01-13 00:00:00
1075,564,8990,4,6-3 7-6(8),2012-01-13 00:00:00
9516,3026,8885,2,6-3 6-7(5) 6-4,2012-01-13 00:00:00
9839,9373,8885,2,6-7(4) 6-3 11-9,2012-01-13 00:00:00
7007,575,8885,2,w/o,2012-01-13 00:00:00
12317,12147,8884,9,w/o,2012-01-12 00:00:00
12317,21674,8884,10,6-2 6-2,2012-01-13 00:00:00
12317,23067,8884,12,6-3 6-2,2012-01-14 00:00:00
717,9153,8885,3,6-3 6-3,2012-01-14 00:00:00
5929,3992,8885,3,6-4 6-0,2012-01-14 00:00:00
9584,7970,8885,3,6-1 6-1,2012-01-14 00:00:00
649,6820,8885,3,6-4 6-2,2012-01-14 00:00:00
7772,6080,8885,3,7-6(5) 6-2,2012-01-14 00:00:00
5127,6277,8885,3,6-2 6-4,2012-01-14 00:00:00
13429,8146,8885,3,7-6(1) 7-5,2012-01-14 00:00:00
7826,779,8885,3,4-6 7-6(5) 6-4,2012-01-14 00:00:00
1264,11923,8885,3,7-5 2-6 6-4,2012-01-14 00:00:00
1837,2179,8885,3,7-6(2) 6-3,2012-01-14 00:00:00
970,3833,8885,3,6-7(4) 6-4 6-2,2012-01-14 00:00:00
469,10402,8885,3,7-6(5) 5-7 6-1,2012-01-14 00:00:00
5136,7007,8885,3,7-5 6-3,2012-01-14 00:00:00
673,72,8884,12,6-3 6-4,2012-01-14 00:00:00
4236,9516,8885,3,6-1 6-3,2012-01-14 00:00:00
9839,6831,8885,3,6-2 5-7 6-3,2012-01-14 00:00:00
5103,7393,8885,3,3-6 6-3 6-2,2012-01-14 00:00:00
11522,553,8990,12,6-4 3-6 7-5,2012-01-14 00:00:00
520,5917,8990,11,6-3 6-7(10) 6-2,2012-01-14 00:00:00
558,650,8883,12,6-2 7-5,2012-01-15 00:00:00
5150,25119,8883,12,6-1 6-4,2012-01-15 00:00:00
89,831,8990,4,4-6 7-6(5) 6-3,2012-01-12 00:00:00
4061,7295,8990,4,6-3 6-3,2012-01-13 00:00:00
6642,7772,8885,4,6-4 6-3 6-4,2012-01-16 00:00:00
7459,970,8885,4,6-1 6-2 6-4,2012-01-16 00:00:00
553,685,8885,4,6-4 6-4 6-2,2012-01-16 00:00:00
2214,14727,8961,4,7-6(1) 6-3,2012-02-07 00:00:00
9043,7295,8885,5,5-7 6-4 6-2 4-6 6-3,2012-01-19 00:00:00
5917,7127,8885,5,2-6 6-0 6-4 6-2,2012-01-19 00:00:00
7,89,8885,5,3-6 6-3 6-4 ret.,2012-01-19 00:00:00
650,4010,8885,5,7-5 7-6(8) 1-6 3-6 6-2,2012-01-19 00:00:00
17263,25096,8885,5,6-0 6-3,2012-01-20 00:00:00
21065,25147,8885,5,5-7 6-3 6-2,2012-01-20 00:00:00
7496,23141,8885,5,6-2 7-6(5),2012-01-20 00:00:00
22609,16943,8885,5,4-6 7-6(5) 6-1,2012-01-20 00:00:00
11748,5174,8885,5,6-4 6-4,2012-01-20 00:00:00
677,5127,8885,6,6-2 6-4 6-2,2012-01-20 00:00:00
17157,25154,8885,5,6-2 6-3,2012-01-20 00:00:00
5390,15261,8885,5,6-3 6-2,2012-01-20 00:00:00
19793,17922,8885,5,6-2 6-4,2012-01-20 00:00:00
19,655,8885,6,7-6(6) 7-5 6-3,2012-01-20 00:00:00
5150,20679,8885,5,6-3 7-6(5),2012-01-20 00:00:00
678,1718,8885,6,6-3 6-2 7-6(3),2012-01-20 00:00:00
831,7459,8885,6,7-6(5) 7-6(1) 6-1,2012-01-20 00:00:00
4045,1092,8885,6,7-6(2) 6-2 6-4,2012-01-20 00:00:00
468,5837,8885,6,6-3 6-7(3) 6-4 6-7(0) 6-1,2012-01-20 00:00:00
20156,25118,8885,5,3-6 6-4 6-2,2012-01-20 00:00:00
6465,762,8885,6,6-2 6-3 6-0,2012-01-20 00:00:00
11522,7452,8885,6,4-6 7-6(0) 7-6(6) 2-6 6-3,2012-01-20 00:00:00
5647,17731,8885,5,6-3 7-5,2012-01-21 00:00:00
15463,25149,8885,5,6-4 6-4,2012-01-21 00:00:00
3985,3685,8885,6,6-2 6-2 6-2,2012-01-21 00:00:00
23067,12950,8885,5,4-6 6-4 7-5,2012-01-21 00:00:00
22347,21097,8885,5,7-6(0) 6-2,2012-01-21 00:00:00
5992,578,8885,6,6-0 6-1 6-1,2012-01-21 00:00:00
12702,25146,8885,5,6-2 6-2,2012-01-21 00:00:00
674,728,8885,6,6-3 6-3 6-1,2012-01-21 00:00:00
673,492,8885,6,7-5 6-2 6-1,2012-01-21 00:00:00
8806,650,8885,6,4-6 7-6(3) 7-6(4) 6-3,2012-01-21 00:00:00
25085,25088,8885,5,7-6(8) 6-4,2012-01-21 00:00:00
1075,552,8885,6,6-4 6-2 6-0,2012-01-21 00:00:00
9043,5917,8885,6,6-2 7-5 5-7 1-6 6-4,2012-01-21 00:00:00
7,11704,8885,6,4-6 6-3 7-6(5) 6-3,2012-01-21 00:00:00
5150,17263,8885,6,6-4 0-6 6-2,2012-01-22 00:00:00
23146,25167,8886,4,6-4 0-6 8-6,2012-01-22 00:00:00
20847,23300,8886,4,4-6 6-4 6-1,2012-01-22 00:00:00
22269,24756,8886,4,7-5 7-6(4),2012-01-22 00:00:00
20846,23816,8886,4,6-0 7-6(8),2012-01-22 00:00:00
23299,25168,8886,4,6-1 6-2,2012-01-22 00:00:00
22428,23260,8886,4,6-1 7-6(10),2012-01-22 00:00:00
20396,22710,8886,4,6-4 6-4,2012-01-22 00:00:00
22431,21398,8886,4,6-2 3-6 6-4,2012-01-22 00:00:00
22988,17749,8886,4,6-7(5) 7-5 6-1,2012-01-22 00:00:00
21330,21332,8886,4,6-3 6-3,2012-01-22 00:00:00
22434,20235,8886,4,6-1 6-2,2012-01-22 00:00:00
23130,24085,8886,4,2-6 7-5 6-0,2012-01-22 00:00:00
21065,12702,8885,6,7-6(6) 6-2,2012-01-22 00:00:00
22347,11748,8885,6,7-6(7) 6-2,2012-01-22 00:00:00
677,468,8885,7,6-4 6-4 6-2,2012-01-22 00:00:00
18033,20418,8886,4,6-3 6-1,2012-01-22 00:00:00
22068,25164,8886,4,6-2 6-2,2012-01-22 00:00:00
22439,23386,8886,4,4-6 6-4 6-2,2012-01-22 00:00:00
18094,17903,8886,4,6-1 7-6(2),2012-01-22 00:00:00
20655,21497,8886,4,6-4 3-6 6-3,2012-01-22 00:00:00
24721,18076,8886,4,6-3 6-4,2012-01-22 00:00:00
23129,22433,8886,4,7-5 6-0,2012-01-22 00:00:00
18016,20542,8886,4,7-5 6-3,2012-01-22 00:00:00
20465,25169,8886,4,6-4 6-3,2012-01-22 00:00:00
23537,25170,8886,4,6-1 6-2,2012-01-22 00:00:00
22437,19875,8886,4,6-2 6-0,2012-01-22 00:00:00
7496,5390,8885,6,7-5 7-6(2),2012-01-22 00:00:00
6465,678,8885,7,6-4 6-2 6-1,2012-01-22 00:00:00
831,4045,8885,7,4-6 7-6(5) 7-6(3) 7-6(2),2012-01-22 00:00:00
25171,22808,8886,4,6-4 7-6(4),2012-01-22 00:00:00
19,11522,8885,7,6-4 6-2 6-2,2012-01-22 00:00:00
20156,15463,8885,6,6-4 6-3,2012-01-23 00:00:00
17157,25085,8885,6,6-4 6-2,2012-01-23 00:00:00
16994,23242,8886,4,6-1 6-1,2012-01-23 00:00:00
20193,18650,8886,4,6-2 6-2,2012-01-23 00:00:00
24877,23470,8886,4,6-3 7-6(6),2012-01-23 00:00:00
21548,24227,8886,4,6-2 6-3,2012-01-23 00:00:00
21177,25172,8886,4,3-6 6-1 6-4,2012-01-23 00:00:00
17011,14609,8886,4,2-6 6-3 6-4,2012-01-23 00:00:00
5647,23067,8885,6,6-4 6-3,2012-01-23 00:00:00
22609,19793,8885,6,7-6(1) 7-5,2012-01-23 00:00:00
23298,22432,8886,4,7-5 6-2,2012-01-23 00:00:00
1075,9043,8885,7,6-1 6-1 1-0 ret.,2012-01-23 00:00:00
8806,3985,8885,7,2-6 6-2 6-1 3-6 6-3,2012-01-23 00:00:00
673,674,8885,7,6-4 6-4 6-1,2012-01-23 00:00:00
25165,22979,8886,4,6-4 7-6(3),2012-01-23 00:00:00
5992,7,8885,7,6-1 6-3 4-6 6-3,2012-01-23 00:00:00
469,4149,8953,4,6-3 6-4,2012-01-23 00:00:00
22068,18033,8886,5,7-5 7-6(9),2012-01-24 00:00:00
20847,23146,8886,5,4-6 6-1 6-1,2012-01-24 00:00:00
22439,23299,8886,5,7-6(5) 6-1,2012-01-24 00:00:00
20396,22428,8886,5,6-3 6-4,2012-01-24 00:00:00
22431,22988,8886,5,6-4 6-2,2012-01-24 00:00:00
18094,20655,8886,5,6-2 6-1,2012-01-24 00:00:00
21330,24721,8886,5,3-6 7-5 7-5,2012-01-24 00:00:00
23129,18016,8886,5,6-4 6-1,2012-01-24 00:00:00
23537,20465,8886,5,6-3 6-4,2012-01-24 00:00:00
22437,25171,8886,5,6-3 2-6 6-3,2012-01-24 00:00:00
23130,22434,8886,5,7-6(7) 6-4,2012-01-24 00:00:00
21177,17011,8886,5,6-2 6-4,2012-01-24 00:00:00
11701,920,8953,4,6-7(6) 6-2 6-2,2012-01-23 00:00:00
20156,21065,8885,9,6-4 6-4,2012-01-24 00:00:00
16994,20193,8886,5,6-3 3-6 6-4,2012-01-24 00:00:00
23298,25165,8886,5,4-6 6-2 6-0,2012-01-24 00:00:00
21548,24877,8886,5,0-6 6-4 6-4,2012-01-24 00:00:00
22269,20846,8886,5,6-4 7-6(8),2012-01-24 00:00:00
19,6465,8885,9,6-4 6-3 6-2,2012-01-24 00:00:00
779,2379,8953,4,6-3 6-3,2012-01-24 00:00:00
677,831,8885,9,6-7(5) 7-6(6) 6-4 6-3,2012-01-24 00:00:00
693,14432,8953,4,6-3 6-4,2012-01-24 00:00:00
9094,5844,8953,4,7-5 7-6(2),2012-01-24 00:00:00
875,8867,8953,4,6-2 6-2,2012-01-24 00:00:00
891,11816,8953,4,6-3 6-3,2012-01-24 00:00:00
5150,5647,8885,9,6-4 6-7(4) 6-4,2012-01-24 00:00:00
9840,11373,8953,4,6-2 6-2,2012-01-24 00:00:00
745,918,8953,4,6-2 3-6 6-1,2012-01-24 00:00:00
453,9907,8953,4,6-2 7-5,2012-01-24 00:00:00
1960,6431,8953,4,7-5 6-1,2012-01-24 00:00:00
664,11370,8955,4,6-3 6-3,2012-01-24 00:00:00
2179,12276,8955,4,6-4 6-1,2012-01-24 00:00:00
1157,3849,8955,4,6-4 7-5,2012-01-24 00:00:00
22347,22609,8885,9,6-1 6-7(4) 6-2,2012-01-25 00:00:00
16994,22068,8886,6,6-2 6-2,2012-01-25 00:00:00
22269,21548,8886,6,6-3 6-3,2012-01-25 00:00:00
22439,20396,8886,6,6-3 6-2,2012-01-25 00:00:00
18094,22431,8886,6,6-2 6-3,2012-01-25 00:00:00
23537,22437,8886,6,6-3 6-2,2012-01-25 00:00:00
21177,23130,8886,6,4-6 6-3 6-3,2012-01-25 00:00:00
9675,685,8953,4,7-6(6) 6-3,2012-01-24 00:00:00
13429,10844,8954,4,6-7(5) 6-3 6-3,2012-01-24 00:00:00
6831,684,8954,4,6-3 4-6 6-2,2012-01-24 00:00:00
4178,9838,8954,4,6-4 6-4,2012-01-24 00:00:00
587,1719,8955,4,6-3 4-6 6-3,2012-01-24 00:00:00
14814,3578,8955,4,3-6 6-2 6-2,2012-01-24 00:00:00
650,791,8883,4,6-3 6-4,2012-01-10 00:00:00
935,619,8884,4,6-5 ret.,2012-01-10 00:00:00
961,516,8884,4,2-6 6-4 6-2,2012-01-10 00:00:00
7806,7459,8884,4,6-3 6-3,2012-01-10 00:00:00
17263,25117,8883,4,6-3 6-3,2012-01-10 00:00:00
22347,25120,8883,4,6-4 6-2,2012-01-10 00:00:00
4067,453,8883,4,2-6 6-2 6-0,2012-01-10 00:00:00
427,78,8883,4,6-7(4) 6-4 6-4,2012-01-10 00:00:00
4146,6691,8884,4,6-2 6-4,2012-01-10 00:00:00
72,3996,8884,4,7-5 6-4,2012-01-10 00:00:00
678,1088,8884,4,6-4 4-6 6-4,2012-01-10 00:00:00
12661,4061,8884,4,6-4 6-3,2012-01-10 00:00:00
25116,20156,8883,4,6-1 6-7(2) 10-3,2012-01-10 00:00:00
638,6081,8883,4,6-4 1-6 6-4,2012-01-10 00:00:00
25119,24119,8883,4,6-1 6-7(6) 10-3,2012-01-10 00:00:00
12317,9452,8884,4,6-2 6-4,2012-01-10 00:00:00
814,616,8884,4,6-3 6-2,2012-01-10 00:00:00
25125,25124,8884,4,6-1 7-6(0),2012-01-10 00:00:00
4009,609,8883,4,6-4 6-4,2012-01-10 00:00:00
12147,24835,8884,4,6-0 6-3,2012-01-10 00:00:00
12043,10,8884,4,6-3 6-2,2012-01-10 00:00:00
17157,24408,8884,4,7-5 6-0,2012-01-10 00:00:00
7295,7,8883,4,4-6 6-3 6-2,2012-01-10 00:00:00
5150,25085,8883,4,7-5 6-4,2012-01-11 00:00:00
11463,16935,8883,4,6-3 6-4,2012-01-11 00:00:00
6465,749,8883,5,6-4 6-2,2012-01-11 00:00:00
3492,8152,8883,5,6-2 6-1,2012-01-11 00:00:00
4178,5837,8883,5,3-6 6-4 6-3,2012-01-11 00:00:00
22609,17613,8884,4,6-7(5) 6-1 10-5,2012-01-11 00:00:00
1718,814,8884,5,7-6(3) 6-3,2012-01-11 00:00:00
678,12661,8884,5,4-6 6-4 6-3,2012-01-11 00:00:00
674,4067,8883,5,6-2 6-1,2012-01-11 00:00:00
558,427,8883,5,7-6(5) 5-7 6-1,2012-01-11 00:00:00
4045,5961,8884,5,6-4 6-2,2012-01-11 00:00:00
10995,1687,8885,1,6-2 6-2,2012-01-11 00:00:00
779,9517,8885,1,6-0 4-6 6-1,2012-01-11 00:00:00
1003,9842,8885,1,6-7(5) 6-4 6-3,2012-01-11 00:00:00
7456,6208,8885,1,6-2 3-6 6-4,2012-01-11 00:00:00
7826,12190,8885,1,6-2 6-7(6) 8-6,2012-01-11 00:00:00
47,778,8885,1,7-6(5) 7-6(4),2012-01-11 00:00:00
1264,10844,8885,1,6-3 4-6 6-4,2012-01-11 00:00:00
3316,3639,8885,1,6-4 6-1,2012-01-11 00:00:00
11923,11373,8885,1,6-3 7-5,2012-01-11 00:00:00
9833,6225,8885,1,6-4 6-4,2012-01-11 00:00:00
1837,7636,8885,1,6-4 6-4,2012-01-11 00:00:00
2179,845,8885,1,7-6(5) 7-6(2),2012-01-11 00:00:00
5965,11881,8885,1,6-3 1-6 6-4,2012-01-11 00:00:00
5058,12525,8885,1,5-7 6-3 6-2,2012-01-11 00:00:00
714,1621,8885,1,6-3 7-6(2),2012-01-11 00:00:00
970,1181,8885,1,7-5 6-4,2012-01-11 00:00:00
10402,5997,8885,1,3-6 7-5 6-4,2012-01-11 00:00:00
4208,7803,8885,1,6-4 6-0,2012-01-11 00:00:00
469,12,8885,1,7-5 6-2,2012-01-11 00:00:00
5136,3054,8885,1,6-4 6-1,2012-01-11 00:00:00
3570,18017,8885,1,6-1 7-5,2012-01-11 00:00:00
575,3725,8885,1,6-4 6-3,2012-01-11 00:00:00
7007,920,8885,1,3-6 7-5 6-0,2012-01-11 00:00:00
4009,9521,8883,5,3-6 7-5 7-6(3),2012-01-11 00:00:00
5083,616,8885,4,7-6(2) 2-6 6-4 7-6(5),2012-01-16 00:00:00
6465,7806,8885,4,2-6 6-1 7-5 6-4,2012-01-16 00:00:00
3996,695,8885,4,6-2 6-1 6-2,2012-01-16 00:00:00
655,520,8885,4,7-6(3) 7-5 6-3,2012-01-16 00:00:00
831,6691,8885,4,7-5 4-6 6-2 6-3,2012-01-16 00:00:00
1266,5136,8885,4,6-3 6-7(9) 4-6 6-3 7-5,2012-01-16 00:00:00
4045,749,8885,4,1-6 7-5 6-3 7-5,2012-01-16 00:00:00
3682,568,8885,4,6-4 4-6 3-6 6-2 6-1,2012-01-16 00:00:00
468,7540,8885,4,7-6(5) 6-3 7-6(2),2012-01-16 00:00:00
1718,4067,8885,4,6-3 6-2 3-6 6-1,2012-01-16 00:00:00
717,5838,8885,4,6-7(3) 3-6 5-4 ret.,2012-01-16 00:00:00
4061,7805,8885,4,6-3 6-2 6-2,2012-01-16 00:00:00
11522,672,8885,4,4-6 6-7(3) 6-4 6-2 7-5,2012-01-16 00:00:00
935,5929,8885,4,2-6 6-3 7-6(3) 6-3,2012-01-16 00:00:00
72,469,8885,4,6-1 6-4 6-0,2012-01-16 00:00:00
1092,12043,8885,4,6-1 6-1 7-5,2012-01-16 00:00:00
22,13429,8885,4,7-6(5) 3-6 6-0 7-5,2012-01-16 00:00:00
552,6848,8885,4,2-6 6-1 6-2 6-2,2012-01-17 00:00:00
578,427,8885,4,7-5 7-5 6-3,2012-01-17 00:00:00
89,6081,8885,4,6-3 6-4 6-1,2012-01-17 00:00:00
728,609,8885,4,5-7 7-6(12) 6-3 6-4,2012-01-17 00:00:00
4236,75,8885,4,7-5 6-7(4) 6-4 4-6 6-3,2012-01-17 00:00:00
492,453,8885,4,7-6(3) 6-3 6-4,2012-01-17 00:00:00
1841,516,8885,4,6-1 7-6(12) 6-0,2012-01-17 00:00:00
1075,12661,8885,4,4-6 6-3 6-4 6-2,2012-01-17 00:00:00
7127,1576,8885,4,7-6(5) 6-4 6-3,2012-01-17 00:00:00
5917,6228,8885,4,7-6(5) 6-3 6-3,2012-01-17 00:00:00
9521,7818,8885,4,6-3 7-6(1) 6-2,2012-01-17 00:00:00
1035,7461,8885,4,6-0 7-6(4) 5-7 5-7 6-3,2012-01-17 00:00:00
3685,4964,8885,4,2-6 6-1 6-1 4-1 ret.,2012-01-17 00:00:00
642,1837,8885,4,6-4 6-4 7-5,2012-01-17 00:00:00
9043,961,8885,4,6-4 6-3 6-0,2012-01-17 00:00:00
4010,649,8885,4,6-1 3-6 6-7(5) 6-3 6-2,2012-01-17 00:00:00
650,693,8885,4,6-4 6-2 7-5,2012-01-17 00:00:00
3985,3492,8885,4,6-4 3-6 6-2 7-5,2012-01-17 00:00:00
7,13796,8885,4,7-5 6-4 3-6 7-5,2012-01-17 00:00:00
7295,10,8885,4,4-6 6-7(3) 6-2 7-6(3) 6-2,2012-01-17 00:00:00
762,717,8885,5,7-5 6-2 6-2,2012-01-18 00:00:00
831,72,8885,5,6-1 6-0 7-6(4),2012-01-18 00:00:00
7459,1266,8885,5,3-6 6-1 7-6(3) 6-3,2012-01-18 00:00:00
1718,553,8885,5,7-6(4) 6-3 7-6(6),2012-01-18 00:00:00
6465,6642,8885,5,6-4 7-5 6-3,2012-01-18 00:00:00
468,3682,8885,5,7-5 7-6(4) 6-2,2012-01-18 00:00:00
17263,22910,8885,4,7-5 7-6(2),2012-01-18 00:00:00
23067,5496,8885,4,6-4 7-6(1),2012-01-18 00:00:00
5647,16665,8885,4,6-4 6-4,2012-01-18 00:00:00
21065,25148,8885,4,7-6(4) 7-6(8),2012-01-18 00:00:00
25088,21249,8885,4,7-5 7-6(7),2012-01-18 00:00:00
23141,25155,8885,4,5-7 6-4 6-2,2012-01-18 00:00:00
15261,11145,8885,4,3-6 6-4 6-3,2012-01-18 00:00:00
17922,25158,8885,4,6-1 6-4,2012-01-18 00:00:00
22609,25117,8885,4,6-4 7-6(1),2012-01-18 00:00:00
677,22,8885,5,6-4 6-3 6-4,2012-01-18 00:00:00
20679,24193,8885,4,7-5 6-3,2012-01-18 00:00:00
25096,25144,8885,4,6-4 7-5,2012-01-18 00:00:00
12702,25083,8885,4,5-7 6-4 6-4,2012-01-18 00:00:00
25085,25152,8885,4,6-3 7-6(11),2012-01-18 00:00:00
7496,25156,8885,4,6-2 6-2,2012-01-18 00:00:00
5127,6627,8885,5,6-3 6-1 3-6 6-3,2012-01-18 00:00:00
678,5083,8885,5,6-0 4-0 ret.,2012-01-18 00:00:00
19,882,8885,5,w/o,2012-01-18 00:00:00
15463,17068,8885,4,6-7(3) 7-5 6-4,2012-01-18 00:00:00
5837,564,8885,5,4-6 6-3 2-6 7-6(5) 10-8,2012-01-18 00:00:00
7452,3996,8885,5,4-6 6-1 6-1 3-6 8-6,2012-01-18 00:00:00
11522,4061,8885,5,3-6 6-3 7-6(3) 6-3,2012-01-18 00:00:00
655,935,8885,5,7-6(4) 3-6 6-3 6-4,2012-01-18 00:00:00
4045,11953,8885,5,4-6 6-3 6-7(4) 6-4 6-0,2012-01-18 00:00:00
1092,4009,8885,5,7-6(3) 6-4 5-7 6-1,2012-01-18 00:00:00
25118,25150,8885,4,6-0 6-3,2012-01-19 00:00:00
20156,25151,8885,4,6-3 7-6(6),2012-01-19 00:00:00
11748,23357,8885,4,7-6(4) 6-3,2012-01-19 00:00:00
22347,25159,8885,4,6-2 6-2,2012-01-19 00:00:00
492,1841,8885,5,6-4 6-4 6-3,2012-01-19 00:00:00
12950,25145,8885,4,6-2 7-6(6),2012-01-19 00:00:00
25146,23583,8885,4,6-3 6-4,2012-01-19 00:00:00
25147,16414,8885,4,6-2 6-2,2012-01-19 00:00:00
25149,12317,8885,4,7-6(4) 4-6 7-5,2012-01-19 00:00:00
5174,17613,8885,4,7-6(2) 4-6 7-6(5),2012-01-19 00:00:00
21097,20612,8885,4,6-4 7-5,2012-01-19 00:00:00
5992,5961,8885,5,6-3 6-2 6-1,2012-01-19 00:00:00
11704,760,8885,5,6-4 5-7 6-2 7-5,2012-01-19 00:00:00
552,638,8885,5,6-1 6-3 4-6 5-7 6-4,2012-01-19 00:00:00
3985,642,8885,5,7-5 6-4 6-4,2012-01-19 00:00:00
16943,15916,8885,4,3-6 6-4 7-6(6),2012-01-19 00:00:00
578,8313,8885,5,1-6 7-6(6) 6-2 6-2,2012-01-19 00:00:00
728,11517,8885,5,3-6 6-2 7-6(5) 6-4,2012-01-19 00:00:00
673,8152,8885,5,6-7(4) 6-2 3-6 6-2 6-3,2012-01-19 00:00:00
3685,1035,8885,5,6-3 4-6 6-4 6-3,2012-01-19 00:00:00
674,4236,8885,5,6-4 6-2 3-0 ret.,2012-01-19 00:00:00
5150,5554,8885,4,7-6(6) 6-4,2012-01-19 00:00:00
17731,25162,8885,4,6-3 2-6 6-3,2012-01-19 00:00:00
5390,25157,8885,4,7-6(6) 6-3,2012-01-19 00:00:00
19793,20406,8885,4,6-4 6-4,2012-01-19 00:00:00
1075,1672,8885,5,6-1 6-4 6-4,2012-01-19 00:00:00
8806,9521,8885,5,3-6 1-6 6-4 6-1 6-1,2012-01-19 00:00:00
25154,25153,8885,4,6-2 3-6 7-6(5),2012-01-19 00:00:00
17157,21451,8885,4,7-6(5) 7-6(9),2012-01-19 00:00:00
3639,7382,8955,4,7-6(1) 6-3,2012-01-24 00:00:00
6458,14749,8955,4,7-5 6-1,2012-01-24 00:00:00
11881,3784,8955,4,6-3 6-3,2012-01-24 00:00:00
7496,17157,8885,9,6-4 7-6(4),2012-01-25 00:00:00
20847,23298,8886,6,7-6(7) 6-1,2012-01-25 00:00:00
23129,21330,8886,6,6-1 6-2,2012-01-25 00:00:00
1075,8806,8885,9,6-3 6-3 6-1,2012-01-25 00:00:00
1569,1053,8954,4,7-6(3) 6-1,2012-01-24 00:00:00
5992,673,8885,9,6-4 7-6(4) 6-1,2012-01-25 00:00:00
1621,4236,8953,4,6-4 7-5,2012-01-25 00:00:00
469,11701,8953,5,3-6 6-3 6-2,2012-01-25 00:00:00
779,693,8953,5,6-4 6-0,2012-01-25 00:00:00
5129,6277,8953,4,6-4 4-6 6-4,2012-01-25 00:00:00
2904,4965,8953,4,6-4 7-5,2012-01-25 00:00:00
9658,14981,8955,4,6-0 6-3,2012-01-25 00:00:00
13796,712,8953,4,6-4 6-4,2012-01-25 00:00:00
10320,12653,8955,4,6-0 5-7 6-4,2012-01-25 00:00:00
4461,12582,8955,4,5-7 6-4 6-1,2012-01-25 00:00:00
3994,5054,8955,4,5-7 7-6(4) 6-0,2012-01-25 00:00:00
5150,20156,8885,10,4-6 6-3 7-6(5),2012-01-26 00:00:00
16994,20847,8886,9,7-5 7-5,2012-01-26 00:00:00
22439,22269,8886,9,6-3 6-3,2012-01-26 00:00:00
21177,23537,8886,9,6-3 6-2,2012-01-26 00:00:00
3570,9652,8954,4,6-4 6-2,2012-01-25 00:00:00
8313,532,8954,4,6-4 6-7(5) 6-3,2012-01-25 00:00:00
6820,8993,8954,4,7-5 6-3,2012-01-25 00:00:00
10550,716,8954,4,6-2 4-6 6-3,2012-01-25 00:00:00
7393,12495,8954,4,6-4 6-2,2012-01-25 00:00:00
5965,10810,8954,4,2-6 6-4 7-5,2012-01-25 00:00:00
5103,6818,8954,4,7-5 1-6 6-1,2012-01-25 00:00:00
3026,11309,8954,4,6-4 6-3,2012-01-25 00:00:00
11545,10400,8954,4,6-4 6-3,2012-01-25 00:00:00
612,11178,8954,4,6-2 6-4,2012-01-25 00:00:00
864,7657,8955,4,6-3 6-2,2012-01-25 00:00:00
1936,5904,8955,4,6-3 6-3,2012-01-25 00:00:00
836,643,8955,4,7-6(4) 6-1,2012-01-25 00:00:00
2123,10231,8955,4,6-2 6-2,2012-01-25 00:00:00
7496,22347,8885,10,2-6 6-4 6-4,2012-01-26 00:00:00
18094,23129,8886,9,0-6 6-4 6-2,2012-01-26 00:00:00
3742,6047,8954,4,2-6 7-5 6-3,2012-01-25 00:00:00
17474,7454,8954,4,6-3 6-2,2012-01-25 00:00:00
